ea01id;ea01dtemis;ea01dtentrega;ea01vlr10
16069021;03/03/2023;14/03/2023;325.6969697
16069243;03/03/2023;16/03/2023;180.3168831
16068688;03/03/2023;18/03/2023;118.8
16068747;03/03/2023;18/03/2023;118.8
16069099;03/03/2023;18/03/2023;334.8558442
16071108;03/03/2023;17/03/2023;149.2363636
16069145;03/03/2023;18/03/2023;334.8558442
16076773;07/03/2023;22/03/2023;108.869697
16077164;07/03/2023;22/03/2023;140.7090909
16076746;07/03/2023;22/03/2023;108.869697
16077605;07/03/2023;22/03/2023;298.4874459
16077507;07/03/2023;22/03/2023;136.452381
16076905;07/03/2023;22/03/2023;108.869697
16076720;07/03/2023;22/03/2023;100.782684
16077493;07/03/2023;22/03/2023;44.35930736
16077151;07/03/2023;22/03/2023;78.71341991
16077138;07/03/2023;22/03/2023;78.71341991
16077521;07/03/2023;22/03/2023;249.4493506
16076853;07/03/2023;22/03/2023;110.1510823
16076693;07/03/2023;22/03/2023;108.869697
16077559;07/03/2023;22/03/2023;235.7580087
16076879;07/03/2023;22/03/2023;110.1510823
16076827;07/03/2023;22/03/2023;108.869697
16076799;07/03/2023;22/03/2023;108.869697
16084697;09/03/2023;22/03/2023;145.2021645
16088035;09/03/2023;24/03/2023;90.90952381
16087914;09/03/2023;24/03/2023;1110.315152
16085080;09/03/2023;24/03/2023;494.8883117
16087523;09/03/2023;24/03/2023;249.5493506
16087805;09/03/2023;24/03/2023;860.7666667
16087448;09/03/2023;18/03/2023;2118
16087719;09/03/2023;24/03/2023;860.7666667
16088008;09/03/2023;16/03/2023;70.44242424
16087941;09/03/2023;24/03/2023;813.225974
16087973;09/03/2023;24/03/2023;654.3722944
16085130;09/03/2023;24/03/2023;945.7497835
16087685;09/03/2023;24/03/2023;83.67532468
16087665;09/03/2023;24/03/2023;87.36190476
16087637;09/03/2023;22/03/2023;313.9411255
16087616;09/03/2023;24/03/2023;93.9969697
16087586;09/03/2023;24/03/2023;287.8848485
16087495;09/03/2023;22/03/2023;141.547619
16087477;09/03/2023;22/03/2023;109.8480519
16084851;09/03/2023;24/03/2023;81.0987013
16084787;09/03/2023;24/03/2023;415.1333333
16084725;09/03/2023;22/03/2023;381.0025974
16084598;09/03/2023;24/03/2023;257.2333333
16088018;09/03/2023;24/03/2023;75.93246753
16084642;09/03/2023;24/03/2023;85.75151515
16084992;09/03/2023;22/03/2023;443.1350649
16084901;09/03/2023;22/03/2023;443.1350649
16084663;09/03/2023;24/03/2023;184.0926407
16087891;09/03/2023;24/03/2023;1409.739827
16087552;09/03/2023;24/03/2023;289.7367965
16086599;09/03/2023;24/03/2023;81.0987013
16085199;09/03/2023;24/03/2023;438.2744589
16087902;09/03/2023;24/03/2023;2038.622078
16092952;10/03/2023;10/03/2023;6.638961039
16093218;11/03/2023;15/03/2023;295.5329004
16095130;13/03/2023;28/03/2023;117.1887446
16095775;13/03/2023;28/03/2023;126.4909091
16096782;13/03/2023;28/03/2023;938.5056277
16094620;13/03/2023;28/03/2023;140.074026
16096443;13/03/2023;24/05/2023;539.9701299
16094795;13/03/2023;28/03/2023;131.8679654
16094971;13/03/2023;24/03/2023;81.0987013
16094481;13/03/2023;28/03/2023;436.3718615
16096836;13/03/2023;28/03/2023;65.14718615
16094505;13/03/2023;28/03/2023;660.3324675
16094648;13/03/2023;28/03/2023;791.695671
16094735;13/03/2023;28/03/2023;355.7813853
16094929;13/03/2023;03/03/2023;255.3038961
16095048;13/03/2023;28/03/2023;394.6917749
16097196;13/03/2023;28/03/2023;1136.987879
16094554;13/03/2023;18/03/2023;130.3649351
16094865;13/03/2023;28/03/2023;472.0961039
16095268;13/03/2023;22/03/2023;111.382684
16095618;13/03/2023;28/03/2023;1597.791342
16094386;13/03/2023;28/03/2023;85.75151515
16095511;13/03/2023;28/03/2023;114.1350649
16095462;13/03/2023;30/04/2023;106.2670996
16096854;13/03/2023;28/03/2023;1173.065801
16095311;13/03/2023;28/03/2023;432.7272727
16095588;13/03/2023;28/03/2023;645.3333333
16094537;13/03/2023;28/03/2023;550.1264069
16095359;13/03/2023;28/03/2023;58.48961039
16094571;13/03/2023;28/03/2023;1085.970996
16095390;13/03/2023;01/06/2023;225.7367965
16095737;13/03/2023;28/03/2023;828.9125541
16094843;13/03/2023;28/03/2023;102.4848485
16093867;13/03/2023;28/03/2023;496.9904762
16094767;13/03/2023;28/03/2023;137.7709957
16097160;13/03/2023;27/03/2023;286.4545455
16097172;13/03/2023;29/03/2023;331.4177489
16094991;13/03/2023;30/04/2023;451.204329
16097034;13/03/2023;27/03/2023;469.1324675
16094901;13/03/2023;28/03/2023;118.8017316
16095024;13/03/2023;28/03/2023;156.4974026
16095089;13/03/2023;28/03/2023;156.4974026
16095672;13/03/2023;28/03/2023;798.325974
16100521;14/03/2023;28/03/2023;169.1965368
16100629;14/03/2023;28/03/2023;93.9991342
16100739;14/03/2023;29/03/2023;122.1705628
16100264;14/03/2023;18/03/2023;444.4857143
16098402;14/03/2023;28/03/2023;1415.898268
16100714;14/03/2023;24/03/2023;161.8744589
16099906;14/03/2023;28/03/2023;95.65194805
16099942;14/03/2023;28/03/2023;70.95454545
16100208;14/03/2023;24/03/2023;398.6943723
16100553;14/03/2023;29/03/2023;97.20822511
16100400;14/03/2023;29/03/2023;130.0502165
16100040;14/03/2023;29/03/2023;162.217316
16100013;14/03/2023;29/03/2023;166.265368
16100414;14/03/2023;28/03/2023;268.3792208
16100280;14/03/2023;28/03/2023;1132.41645
16100776;14/03/2023;29/03/2023;93.76017316
16100651;14/03/2023;29/03/2023;509.6515152
16100067;14/03/2023;29/03/2023;143.6601732
16100491;14/03/2023;29/03/2023;169.1965368
16100808;14/03/2023;29/03/2023;94.93419913
16099877;14/03/2023;29/03/2023;296.1212121
16100328;14/03/2023;29/03/2023;1119.030303
16100571;14/03/2023;29/03/2023;352.974026
16100184;14/03/2023;28/03/2023;328.9818182
16100925;14/03/2023;28/03/2023;295.9255411
16100824;14/03/2023;01/06/2023;295.9792208
16098370;14/03/2023;28/03/2023;1493.600866
16099856;14/03/2023;24/03/2023;102.1735931
16100156;14/03/2023;28/03/2023;108.0134199
16100246;14/03/2023;29/03/2023;818.9536797
16100114;14/03/2023;29/03/2023;110.4701299
16099989;14/03/2023;28/03/2023;169.5662338
16099924;14/03/2023;28/03/2023;160.895671
16098386;14/03/2023;28/03/2023;1271.782251
16100795;14/03/2023;28/03/2023;81.84675325
16098416;14/03/2023;24/03/2023;1148.160173
16100171;14/03/2023;29/03/2023;109.1181818
16100752;14/03/2023;29/03/2023;155.438961
16100605;14/03/2023;29/03/2023;187.9298701
16099959;14/03/2023;29/03/2023;175.4168831
16100302;14/03/2023;16/03/2023;172.7489177
16100096;14/03/2023;29/03/2023;84.18961039
16100435;14/03/2023;28/03/2023;141.361039
16100855;14/03/2023;28/03/2023;1022.109524
16100135;14/03/2023;29/03/2023;123.3341991
16100881;14/03/2023;28/03/2023;515.3597403
16100381;14/03/2023;28/03/2023;78.14502165
16108441;15/03/2023;30/04/2023;165.0186147
16106033;15/03/2023;29/03/2023;204.3233766
16105956;15/03/2023;29/03/2023;332.4502165
16105878;15/03/2023;29/03/2023;204.3233766
16105802;15/03/2023;29/03/2023;339.3333333
16108254;15/03/2023;28/03/2023;129.3800866
16105724;15/03/2023;29/03/2023;204.3233766
16105648;15/03/2023;29/03/2023;189.6463203
16105570;15/03/2023;29/03/2023;204.3233766
16105493;15/03/2023;29/03/2023;204.3233766
16108485;15/03/2023;30/03/2023;186.7238095
16103897;15/03/2023;18/03/2023;8.629004329
16104014;15/03/2023;31/03/2023;124.7995671
16108312;15/03/2023;30/04/2023;140.0675325
16108418;15/03/2023;29/03/2023;291.2125541
16107933;15/03/2023;30/03/2023;133.7683983
16104742;15/03/2023;29/03/2023;44.83376623
16108011;15/03/2023;30/03/2023;105.9891775
16107775;15/03/2023;30/03/2023;267.0004329
16107116;15/03/2023;30/03/2023;108.869697
16103999;15/03/2023;31/03/2023;73.35584416
16108390;15/03/2023;30/03/2023;166.1324675
16104756;15/03/2023;29/03/2023;219.9883117
16108345;15/03/2023;30/03/2023;95.50865801
16108223;15/03/2023;30/03/2023;76.66796537
16107897;15/03/2023;30/03/2023;306.6995671
16107079;15/03/2023;30/03/2023;260.1445887
16108281;15/03/2023;30/04/2023;652.5627706
16108032;15/03/2023;30/03/2023;103.4493506
16108149;15/03/2023;30/03/2023;90.98571429
16104084;15/03/2023;30/03/2023;882.7848485
16107962;15/03/2023;30/03/2023;143.1147186
16107871;15/03/2023;30/03/2023;327.5562771
16106899;15/03/2023;30/03/2023;694.0393939
16108335;15/03/2023;28/03/2023;81.09480519
16108095;15/03/2023;30/06/2023;285.0571429
16108188;15/03/2023;30/03/2023;109.5961039
16107855;15/03/2023;24/05/2023;224.1112554
16105416;15/03/2023;29/03/2023;204.3233766
16106672;15/03/2023;18/03/2023;270.4636364
16106613;15/03/2023;30/04/2023;209.15671
16104881;15/03/2023;29/03/2023;84.65454545
16108362;15/03/2023;30/03/2023;226.4138528
16105262;15/03/2023;29/03/2023;197.4246753
16108587;15/03/2023;30/03/2023;718.4147186
16105339;15/03/2023;29/03/2023;197.4246753
16108553;15/03/2023;30/03/2023;191.6623377
16105184;15/03/2023;29/03/2023;204.3233766
16108073;15/03/2023;30/03/2023;710.8774892
16105106;15/03/2023;29/03/2023;204.3233766
16105040;15/03/2023;29/03/2023;339.3333333
16106344;15/03/2023;30/03/2023;220.4991342
16104053;15/03/2023;30/03/2023;463.3142857
16107408;15/03/2023;30/03/2023;180.9909091
16107010;15/03/2023;30/03/2023;558.3549784
16109727;15/03/2023;30/04/2023;175.2948052
16106838;15/03/2023;30/03/2023;90.08917749
16104826;15/03/2023;30/03/2023;138.6679654
16106418;15/03/2023;30/04/2023;136.7861472
16104787;15/03/2023;30/03/2023;150.5800866
16104983;15/03/2023;29/03/2023;204.3233766
16107170;15/03/2023;28/03/2023;70.96493506
16108539;15/03/2023;29/03/2023;108.7497835
16106977;15/03/2023;28/03/2023;125.6727273
16108206;15/03/2023;24/03/2023;75.01168831
16107680;15/03/2023;30/03/2023;101.6441558
16106486;15/03/2023;29/03/2023;134.8012987
16107989;15/03/2023;30/03/2023;108.6792208
16107743;15/03/2023;29/03/2023;411.3969697
16108052;15/03/2023;30/03/2023;87.35670996
16108468;15/03/2023;28/03/2023;85.88658009
16107700;15/03/2023;05/05/2023;267.8822511
16108130;15/03/2023;28/03/2023;95.43549784
16108167;15/03/2023;28/03/2023;83.86320346
16106266;15/03/2023;29/03/2023;204.3233766
16106188;15/03/2023;29/03/2023;204.3233766
16108324;15/03/2023;28/03/2023;75.63852814
16108578;15/03/2023;30/03/2023;122.1792208
16106111;15/03/2023;29/03/2023;204.3233766
16115313;16/03/2023;01/06/2023;2232.414719
16115898;16/03/2023;31/03/2023;588.5220779
16115382;16/03/2023;05/05/2023;1026.097835
16113893;16/03/2023;30/03/2023;71.66666667
16113911;16/03/2023;30/03/2023;119.6281385
16114774;16/03/2023;31/03/2023;73.77099567
16115498;16/03/2023;18/03/2023;248.2978355
16115597;16/03/2023;31/03/2023;277.8017316
16115660;16/03/2023;31/03/2023;97.0952381
16115857;16/03/2023;31/03/2023;318.0619048
16114815;16/03/2023;31/03/2023;200.8818182
16114867;16/03/2023;31/03/2023;339.3333333
16114944;16/03/2023;31/03/2023;204.3233766
16115022;16/03/2023;31/03/2023;200.8818182
16115099;16/03/2023;31/03/2023;339.3333333
16115176;16/03/2023;31/03/2023;204.3233766
16117057;16/03/2023;23/03/2023;70.47272727
16117066;16/03/2023;23/03/2023;70.47272727
16117075;16/03/2023;23/03/2023;70.47272727
16117084;16/03/2023;23/03/2023;76.88831169
16114658;16/03/2023;30/03/2023;162.6380952
16114711;16/03/2023;31/03/2023;285.5662338
16115254;16/03/2023;29/03/2023;107.7207792
16114595;16/03/2023;30/03/2023;83.30952381
16114261;16/03/2023;31/03/2023;181.2562771
16114351;16/03/2023;31/03/2023;131.9415584
16114416;16/03/2023;31/03/2023;488.8558442
16115707;16/03/2023;31/03/2023;79.44069264
16114495;16/03/2023;31/03/2023;559.230303
16115744;16/03/2023;31/03/2023;243.512987
16115956;16/03/2023;31/03/2023;483.0225108
16113954;16/03/2023;31/03/2023;378.3502165
16114036;16/03/2023;31/03/2023;941.2311688
16114151;16/03/2023;31/03/2023;273.6822511
16123971;17/03/2023;01/04/2023;94.37316017
16125233;17/03/2023;01/06/2023;173.0324675
16123342;17/03/2023;28/03/2023;83.77922078
16123071;17/03/2023;01/04/2023;113.5614719
16123706;17/03/2023;01/04/2023;150.5818182
16123379;17/03/2023;20/04/2023;516.674026
16123658;17/03/2023;01/04/2023;137.0506494
16123057;17/03/2023;01/04/2023;480.9593074
16125272;17/03/2023;01/06/2023;110.4519481
16123299;17/03/2023;01/04/2023;158.8943723
16123269;17/03/2023;01/04/2023;165.5138528
16123759;17/03/2023;01/04/2023;99.69090909
16125188;17/03/2023;01/06/2023;2897.868831
16122816;17/03/2023;01/04/2023;840.4939394
16122758;17/03/2023;01/04/2023;234.9445887
16122986;17/03/2023;01/04/2023;143.8528139
16123931;17/03/2023;01/04/2023;324.317316
16123318;17/03/2023;01/04/2023;139.3896104
16123239;17/03/2023;01/04/2023;165.5138528
16123468;17/03/2023;01/04/2023;375.947619
16123684;17/03/2023;01/04/2023;190.4935065
16122668;17/03/2023;01/04/2023;291.1376623
16122608;17/03/2023;01/04/2023;212.9558442
16123779;17/03/2023;01/04/2023;110.8787879
16123863;17/03/2023;01/04/2023;601.3597403
16122924;17/03/2023;01/04/2023;303.6839827
16123164;17/03/2023;01/04/2023;139.7034632
16122859;17/03/2023;01/04/2023;443.5878788
16123008;17/03/2023;01/04/2023;70.22077922
16123362;17/03/2023;24/03/2023;70.22034632
16123911;17/03/2023;01/04/2023;146.5800866
16123111;17/03/2023;01/04/2023;178.1883117
16122796;17/03/2023;01/04/2023;88.83116883
16122741;17/03/2023;30/03/2023;116.9437229
16127395;17/03/2023;17/03/2023;0.432900433
16122950;17/03/2023;01/04/2023;252.9995671
16123506;17/03/2023;01/04/2023;428.1012987
16123090;17/03/2023;15/05/2023;730.4134199
16123799;17/03/2023;01/04/2023;162.4562771
16122901;17/03/2023;01/04/2023;299.6987013
16123735;17/03/2023;01/04/2023;124.0489177
16123427;17/03/2023;01/04/2023;82.93982684
16123214;17/03/2023;01/04/2023;158.4536797
16122711;17/03/2023;01/04/2023;163.9904762
16123621;17/03/2023;01/04/2023;139.895671
16123142;17/03/2023;01/04/2023;142.8917749
16123193;17/03/2023;01/04/2023;80.72121212
16123871;17/03/2023;01/04/2023;132.3454545
16123639;17/03/2023;01/04/2023;110.5935065
16123578;17/03/2023;01/04/2023;112.2380952
16123596;17/03/2023;01/04/2023;226.778355
16123413;17/03/2023;30/03/2023;190.1896104
16122638;17/03/2023;01/04/2023;163.9904762
16123895;17/03/2023;01/04/2023;193.5779221
16123447;17/03/2023;01/04/2023;194.5636364
16123025;17/03/2023;01/04/2023;238.3571429
16134697;20/03/2023;04/04/2023;232.5255411
16135355;20/03/2023;04/04/2023;168.7251082
16134986;20/03/2023;04/04/2023;72.98874459
16135143;20/03/2023;04/04/2023;187.5619048
16134145;20/03/2023;04/04/2023;265.521645
16135005;20/03/2023;04/04/2023;150.8896104
16134965;20/03/2023;01/04/2023;96.76320346
16135103;20/03/2023;01/04/2023;265.3887446
16134506;20/03/2023;04/04/2023;78.26666667
16134348;20/03/2023;04/04/2023;410.161039
16133975;20/03/2023;04/04/2023;399.4489177
16135126;20/03/2023;28/03/2023;213.5887446
16135174;20/03/2023;04/04/2023;114.3766234
16134111;20/03/2023;04/04/2023;317.1774892
16134255;20/03/2023;04/04/2023;327.765368
16135194;20/03/2023;04/04/2023;80.0008658
16133835;20/03/2023;04/04/2023;174.6220779
16133855;20/03/2023;04/04/2023;223.6515152
16134026;20/03/2023;04/04/2023;244.552381
16134944;20/03/2023;04/04/2023;122.7225108
16134570;20/03/2023;04/04/2023;169.6181818
16134071;20/03/2023;04/04/2023;83.90735931
16134628;20/03/2023;04/04/2023;68.75627706
16134421;20/03/2023;04/04/2023;160.9675325
16135071;20/03/2023;04/04/2023;170.1138528
16135026;20/03/2023;04/04/2023;292.7658009
16134856;20/03/2023;04/04/2023;492.3320346
16134802;20/03/2023;04/04/2023;787.0203463
16133911;20/03/2023;24/05/2023;287.5727273
16134786;20/03/2023;24/05/2023;128.0147186
16134878;20/03/2023;04/04/2023;177.8978355
16134659;20/03/2023;04/04/2023;77.24025974
16140379;21/03/2023;05/04/2023;77.73982684
16138747;21/03/2023;05/04/2023;136.452381
16140534;21/03/2023;05/04/2023;67.49393939
16140567;21/03/2023;05/04/2023;138.7545455
16138761;21/03/2023;05/04/2023;189.6818182
16140282;21/03/2023;05/04/2023;280.9528139
16140220;21/03/2023;05/04/2023;202.5800866
16138628;21/03/2023;04/04/2023;19.94805195
16140459;21/03/2023;05/04/2023;188.8991342
16140170;21/03/2023;05/04/2023;146.0155844
16140417;21/03/2023;05/04/2023;100.0419913
16147504;22/03/2023;06/04/2023;154.5887446
16147143;22/03/2023;06/04/2023;154.5887446
16147119;22/03/2023;06/04/2023;288.4350649
16146229;22/03/2023;30/04/2023;459.9939394
16146345;22/03/2023;30/04/2023;459.9939394
16148645;22/03/2023;06/04/2023;118.3242424
16146459;22/03/2023;30/04/2023;459.9939394
16146535;22/03/2023;30/04/2023;459.9939394
16146611;22/03/2023;30/04/2023;459.9939394
16146649;22/03/2023;30/04/2023;459.9939394
16146921;22/03/2023;30/04/2023;459.9939394
16148121;22/03/2023;15/04/2023;123.1354978
16146497;22/03/2023;30/04/2023;459.9939394
16146727;22/03/2023;30/04/2023;459.9939394
16146766;22/03/2023;30/04/2023;459.9939394
16146268;22/03/2023;30/04/2023;459.9939394
16147792;22/03/2023;06/04/2023;213.2233766
16146383;22/03/2023;30/04/2023;459.9939394
16148420;22/03/2023;06/04/2023;126.1034632
16146882;22/03/2023;30/04/2023;459.9939394
16147620;22/03/2023;06/04/2023;188.278355
16148691;22/03/2023;06/04/2023;221.5406926
16146164;22/03/2023;06/04/2023;256.834632
16147818;22/03/2023;06/04/2023;152.312987
16147740;22/03/2023;06/04/2023;119.9766234
16146998;22/03/2023;06/04/2023;154.5887446
16148709;22/03/2023;06/04/2023;72.7969697
16148494;22/03/2023;06/04/2023;386.2935065
16147944;22/03/2023;06/04/2023;75.31082251
16148028;22/03/2023;15/04/2023;65.57186147
16148535;22/03/2023;06/04/2023;299.7623377
16148268;22/03/2023;12/04/2023;307.3493506
16148663;22/03/2023;06/04/2023;210.8203463
16147720;22/03/2023;06/04/2023;186.1445887
16146014;22/03/2023;06/04/2023;153.7268398
16148012;22/03/2023;15/04/2023;20.38701299
16148309;22/03/2023;15/04/2023;313.4316017
16147603;22/03/2023;06/04/2023;104.1839827
16147576;22/03/2023;06/04/2023;140.2640693
16148173;22/03/2023;15/04/2023;42.03982684
16147641;22/03/2023;06/04/2023;117.7437229
16145941;22/03/2023;06/04/2023;137.7359307
16146805;22/03/2023;30/04/2023;456.1398268
16147678;22/03/2023;06/04/2023;142.3147186
16146141;22/03/2023;06/04/2023;112.7995671
16148592;22/03/2023;06/04/2023;231.4571429
16148458;22/03/2023;06/04/2023;325.2471861
16147552;22/03/2023;06/04/2023;154.5887446
16148569;22/03/2023;06/04/2023;161.0601732
16147047;22/03/2023;06/04/2023;154.5887446
16147982;22/03/2023;15/04/2023;190.3658009
16146207;22/03/2023;06/04/2023;201.7939394
16148155;22/03/2023;15/04/2023;31.51341991
16147764;22/03/2023;06/04/2023;151.0493506
16146032;22/03/2023;06/04/2023;72.61861472
16146046;22/03/2023;06/04/2023;85.14372294
16146060;22/03/2023;06/04/2023;72.61082251
16147528;22/03/2023;06/04/2023;154.5887446
16146073;22/03/2023;06/04/2023;85.14372294
16147480;22/03/2023;06/04/2023;154.5887446
16146087;22/03/2023;06/04/2023;69.66406926
16147432;22/03/2023;06/04/2023;154.5887446
16146101;22/03/2023;06/04/2023;72.61082251
16147408;22/03/2023;06/04/2023;288.4350649
16146114;22/03/2023;06/04/2023;92.51688312
16146128;22/03/2023;06/04/2023;77.77099567
16147383;22/03/2023;06/04/2023;154.5887446
16145908;22/03/2023;06/04/2023;76.2978355
16147701;22/03/2023;06/04/2023;126.6082251
16145919;22/03/2023;06/04/2023;102.7831169
16147263;22/03/2023;06/04/2023;146.9
16145997;22/03/2023;06/04/2023;55.66103896
16147239;22/03/2023;06/04/2023;154.5887446
16147659;22/03/2023;06/04/2023;80.9038961
16147215;22/03/2023;06/04/2023;154.5887446
16147191;22/03/2023;06/04/2023;154.5887446
16147095;22/03/2023;06/04/2023;288.4350649
16145969;22/03/2023;06/04/2023;474.0935065
16147071;22/03/2023;06/04/2023;154.5887446
16147963;22/03/2023;06/04/2023;83.05021645
16147023;22/03/2023;06/04/2023;288.4350649
16147456;22/03/2023;06/04/2023;288.4350649
16147359;22/03/2023;06/04/2023;154.5887446
16147335;22/03/2023;06/04/2023;150.2393939
16147311;22/03/2023;06/04/2023;154.5887446
16147287;22/03/2023;06/04/2023;154.5887446
16147167;22/03/2023;06/04/2023;288.4350649
16146307;22/03/2023;30/04/2023;459.9939394
16157554;23/03/2023;30/04/2023;106.1614719
